movement_id,date,store_id,product_id,movement_type,quantity,reason
MOV_SALE_20260710_STR004_PRD036,2026-07-10,STR004,PRD036,SALE,-1,Customer Sale Transaction
MOV_SALE_20260711_STR004_PRD036,2026-07-11,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260716_STR004_PRD036,2026-07-16,STR004,PRD036,SALE,-3,Customer Sale Transaction
MOV_SALE_20260717_STR004_PRD036,2026-07-17,STR004,PRD036,SALE,-3,Customer Sale Transaction
MOV_SALE_20260719_STR004_PRD036,2026-07-19,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260721_STR004_PRD036,2026-07-21,STR004,PRD036,SALE,-3,Customer Sale Transaction
MOV_SALE_20260722_STR004_PRD036,2026-07-22,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260723_STR004_PRD036,2026-07-23,STR004,PRD036,SALE,-1,Customer Sale Transaction
MOV_SALE_20260724_STR004_PRD036,2026-07-24,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260726_STR004_PRD036,2026-07-26,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260802_STR004_PRD036,2026-08-02,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260803_STR004_PRD036,2026-08-03,STR004,PRD036,SALE,-3,Customer Sale Transaction
MOV_SALE_20260809_STR004_PRD036,2026-08-09,STR004,PRD036,SALE,-3,Customer Sale Transaction
MOV_SALE_20260810_STR004_PRD036,2026-08-10,STR004,PRD036,SALE,-3,Customer Sale Transaction
MOV_SALE_20260813_STR004_PRD036,2026-08-13,STR004,PRD036,SALE,-1,Customer Sale Transaction
MOV_SALE_20260818_STR004_PRD036,2026-08-18,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_SALE_20260819_STR004_PRD036,2026-08-19,STR004,PRD036,SALE,-1,Customer Sale Transaction
MOV_SALE_20260824_STR004_PRD036,2026-08-24,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260825_STR004_PRD036,2026-08-25,STR004,PRD036,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR004_PRD036,2026-08-26,STR004,PRD036,SALE,-1,Customer Sale Transaction
MOV_SALE_20260902_STR004_PRD036,2026-09-02,STR004,PRD036,SALE,-2,Customer Sale Transaction
MOV_ADJ_20260903_STR004_PRD036,2026-09-03,STR004,PRD036,PURCHASE,10,Audit Balance Alignment
MOV_INIT_STR004_PRD037,2026-06-06,STR004,PRD037,OPENING,91,Opening Inventory Balance
MOV_SALE_20260606_STR004_PRD037,2026-06-06,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260611_STR004_PRD037,2026-06-11,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260615_STR004_PRD037,2026-06-15,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260616_STR004_PRD037,2026-06-16,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260617_STR004_PRD037,2026-06-17,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260620_STR004_PRD037,2026-06-20,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260627_STR004_PRD037,2026-06-27,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260629_STR004_PRD037,2026-06-29,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260630_STR004_PRD037,2026-06-30,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260701_STR004_PRD037,2026-07-01,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260704_STR004_PRD037,2026-07-04,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260705_STR004_PRD037,2026-07-05,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260707_STR004_PRD037,2026-07-07,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260711_STR004_PRD037,2026-07-11,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260713_STR004_PRD037,2026-07-13,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260718_STR004_PRD037,2026-07-18,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260723_STR004_PRD037,2026-07-23,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260724_STR004_PRD037,2026-07-24,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR004_PRD037,2026-07-28,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260729_STR004_PRD037,2026-07-29,STR004,PRD037,SALE,-1,Customer Sale Transaction
MOV_SALE_20260730_STR004_PRD037,2026-07-30,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260801_STR004_PRD037,2026-08-01,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260803_STR004_PRD037,2026-08-03,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260806_STR004_PRD037,2026-08-06,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260809_STR004_PRD037,2026-08-09,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260812_STR004_PRD037,2026-08-12,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260813_STR004_PRD037,2026-08-13,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260814_STR004_PRD037,2026-08-14,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260816_STR004_PRD037,2026-08-16,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260818_STR004_PRD037,2026-08-18,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260819_STR004_PRD037,2026-08-19,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260820_STR004_PRD037,2026-08-20,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260825_STR004_PRD037,2026-08-25,STR004,PRD037,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260827_STR004_PRD037,2026-08-27,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_SALE_20260830_STR004_PRD037,2026-08-30,STR004,PRD037,SALE,-2,Customer Sale Transaction
MOV_SALE_20260902_STR004_PRD037,2026-09-02,STR004,PRD037,SALE,-3,Customer Sale Transaction
MOV_ADJ_20260903_STR004_PRD037,2026-09-03,STR004,PRD037,PURCHASE,20,Audit Balance Alignment
MOV_INIT_STR004_PRD038,2026-06-06,STR004,PRD038,OPENING,92,Opening Inventory Balance
MOV_SALE_20260609_STR004_PRD038,2026-06-09,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260611_STR004_PRD038,2026-06-11,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260612_STR004_PRD038,2026-06-12,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260614_STR004_PRD038,2026-06-14,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260615_STR004_PRD038,2026-06-15,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260616_STR004_PRD038,2026-06-16,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260617_STR004_PRD038,2026-06-17,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260626_STR004_PRD038,2026-06-26,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260627_STR004_PRD038,2026-06-27,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260630_STR004_PRD038,2026-06-30,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260702_STR004_PRD038,2026-07-02,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260706_STR004_PRD038,2026-07-06,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260707_STR004_PRD038,2026-07-07,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260708_STR004_PRD038,2026-07-08,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260709_STR004_PRD038,2026-07-09,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260711_STR004_PRD038,2026-07-11,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260712_STR004_PRD038,2026-07-12,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260713_STR004_PRD038,2026-07-13,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260715_STR004_PRD038,2026-07-15,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260717_STR004_PRD038,2026-07-17,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260718_STR004_PRD038,2026-07-18,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260719_STR004_PRD038,2026-07-19,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260721_STR004_PRD038,2026-07-21,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260726_STR004_PRD038,2026-07-26,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR004_PRD038,2026-07-28,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260803_STR004_PRD038,2026-08-03,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260805_STR004_PRD038,2026-08-05,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_SALE_20260814_STR004_PRD038,2026-08-14,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260824_STR004_PRD038,2026-08-24,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260825_STR004_PRD038,2026-08-25,STR004,PRD038,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260827_STR004_PRD038,2026-08-27,STR004,PRD038,SALE,-1,Customer Sale Transaction
MOV_SALE_20260830_STR004_PRD038,2026-08-30,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260902_STR004_PRD038,2026-09-02,STR004,PRD038,SALE,-2,Customer Sale Transaction
MOV_SALE_20260903_STR004_PRD038,2026-09-03,STR004,PRD038,SALE,-3,Customer Sale Transaction
MOV_ADJ_20260903_STR004_PRD038,2026-09-03,STR004,PRD038,PURCHASE,15,Audit Balance Alignment
MOV_INIT_STR004_PRD039,2026-06-06,STR004,PRD039,OPENING,86,Opening Inventory Balance
MOV_SALE_20260606_STR004_PRD039,2026-06-06,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260610_STR004_PRD039,2026-06-10,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260611_STR004_PRD039,2026-06-11,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260614_STR004_PRD039,2026-06-14,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260617_STR004_PRD039,2026-06-17,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260621_STR004_PRD039,2026-06-21,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260623_STR004_PRD039,2026-06-23,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260624_STR004_PRD039,2026-06-24,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260625_STR004_PRD039,2026-06-25,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260627_STR004_PRD039,2026-06-27,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260629_STR004_PRD039,2026-06-29,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260630_STR004_PRD039,2026-06-30,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260701_STR004_PRD039,2026-07-01,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260703_STR004_PRD039,2026-07-03,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260706_STR004_PRD039,2026-07-06,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260707_STR004_PRD039,2026-07-07,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260709_STR004_PRD039,2026-07-09,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260711_STR004_PRD039,2026-07-11,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260712_STR004_PRD039,2026-07-12,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260717_STR004_PRD039,2026-07-17,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260719_STR004_PRD039,2026-07-19,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260720_STR004_PRD039,2026-07-20,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260721_STR004_PRD039,2026-07-21,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260722_STR004_PRD039,2026-07-22,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260727_STR004_PRD039,2026-07-27,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260729_STR004_PRD039,2026-07-29,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260803_STR004_PRD039,2026-08-03,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260804_STR004_PRD039,2026-08-04,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260807_STR004_PRD039,2026-08-07,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR004_PRD039,2026-08-08,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260809_STR004_PRD039,2026-08-09,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260811_STR004_PRD039,2026-08-11,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260813_STR004_PRD039,2026-08-13,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260814_STR004_PRD039,2026-08-14,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260817_STR004_PRD039,2026-08-17,STR004,PRD039,SALE,-2,Customer Sale Transaction
MOV_SALE_20260818_STR004_PRD039,2026-08-18,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260819_STR004_PRD039,2026-08-19,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260820_STR004_PRD039,2026-08-20,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_SALE_20260825_STR004_PRD039,2026-08-25,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260825_STR004_PRD039,2026-08-25,STR004,PRD039,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260902_STR004_PRD039,2026-09-02,STR004,PRD039,SALE,-1,Customer Sale Transaction
MOV_SALE_20260903_STR004_PRD039,2026-09-03,STR004,PRD039,SALE,-3,Customer Sale Transaction
MOV_ADJ_20260903_STR004_PRD039,2026-09-03,STR004,PRD039,PURCHASE,22,Audit Balance Alignment
MOV_INIT_STR004_PRD040,2026-06-06,STR004,PRD040,OPENING,24,Opening Inventory Balance
MOV_SALE_20260611_STR004_PRD040,2026-06-11,STR004,PRD040,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260701_STR004_PRD040,2026-07-01,STR004,PRD040,PURCHASE,20,Supplier Replenishment Shipment
MOV_ADJ_20260903_STR004_PRD040,2026-09-03,STR004,PRD040,ADJUSTMENT,-20,Audit Balance Alignment
MOV_INIT_STR005_PRD001,2026-06-06,STR005,PRD001,OPENING,74,Opening Inventory Balance
MOV_SALE_20260608_STR005_PRD001,2026-06-08,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260610_STR005_PRD001,2026-06-10,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260616_STR005_PRD001,2026-06-16,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260617_STR005_PRD001,2026-06-17,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260618_STR005_PRD001,2026-06-18,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260629_STR005_PRD001,2026-06-29,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260630_STR005_PRD001,2026-06-30,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260701_STR005_PRD001,2026-07-01,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260703_STR005_PRD001,2026-07-03,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260704_STR005_PRD001,2026-07-04,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260705_STR005_PRD001,2026-07-05,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260707_STR005_PRD001,2026-07-07,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260708_STR005_PRD001,2026-07-08,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260709_STR005_PRD001,2026-07-09,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260710_STR005_PRD001,2026-07-10,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260712_STR005_PRD001,2026-07-12,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260713_STR005_PRD001,2026-07-13,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260716_STR005_PRD001,2026-07-16,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260717_STR005_PRD001,2026-07-17,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260718_STR005_PRD001,2026-07-18,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260719_STR005_PRD001,2026-07-19,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260721_STR005_PRD001,2026-07-21,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260725_STR005_PRD001,2026-07-25,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR005_PRD001,2026-07-28,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260730_STR005_PRD001,2026-07-30,STR005,PRD001,SALE,-1,Customer Sale Transaction
MOV_SALE_20260801_STR005_PRD001,2026-08-01,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260802_STR005_PRD001,2026-08-02,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260803_STR005_PRD001,2026-08-03,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260805_STR005_PRD001,2026-08-05,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260806_STR005_PRD001,2026-08-06,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260807_STR005_PRD001,2026-08-07,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR005_PRD001,2026-08-08,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260809_STR005_PRD001,2026-08-09,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260810_STR005_PRD001,2026-08-10,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260812_STR005_PRD001,2026-08-12,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260813_STR005_PRD001,2026-08-13,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260814_STR005_PRD001,2026-08-14,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260816_STR005_PRD001,2026-08-16,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260818_STR005_PRD001,2026-08-18,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260819_STR005_PRD001,2026-08-19,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260821_STR005_PRD001,2026-08-21,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260822_STR005_PRD001,2026-08-22,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260824_STR005_PRD001,2026-08-24,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260825_STR005_PRD001,2026-08-25,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260825_STR005_PRD001,2026-08-25,STR005,PRD001,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR005_PRD001,2026-08-26,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260827_STR005_PRD001,2026-08-27,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260829_STR005_PRD001,2026-08-29,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260830_STR005_PRD001,2026-08-30,STR005,PRD001,SALE,-3,Customer Sale Transaction
MOV_SALE_20260831_STR005_PRD001,2026-08-31,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_SALE_20260902_STR005_PRD001,2026-09-02,STR005,PRD001,SALE,-4,Customer Sale Transaction
MOV_SALE_20260903_STR005_PRD001,2026-09-03,STR005,PRD001,SALE,-2,Customer Sale Transaction
MOV_ADJ_20260903_STR005_PRD001,2026-09-03,STR005,PRD001,PURCHASE,36,Audit Balance Alignment
MOV_INIT_STR005_PRD002,2026-06-06,STR005,PRD002,OPENING,53,Opening Inventory Balance
MOV_SALE_20260611_STR005_PRD002,2026-06-11,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260612_STR005_PRD002,2026-06-12,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260620_STR005_PRD002,2026-06-20,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260625_STR005_PRD002,2026-06-25,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260628_STR005_PRD002,2026-06-28,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260629_STR005_PRD002,2026-06-29,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260630_STR005_PRD002,2026-06-30,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_SALE_20260706_STR005_PRD002,2026-07-06,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260707_STR005_PRD002,2026-07-07,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_SALE_20260709_STR005_PRD002,2026-07-09,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260710_STR005_PRD002,2026-07-10,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260712_STR005_PRD002,2026-07-12,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260713_STR005_PRD002,2026-07-13,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260715_STR005_PRD002,2026-07-15,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260718_STR005_PRD002,2026-07-18,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260719_STR005_PRD002,2026-07-19,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260720_STR005_PRD002,2026-07-20,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260723_STR005_PRD002,2026-07-23,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260726_STR005_PRD002,2026-07-26,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260728_STR005_PRD002,2026-07-28,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260730_STR005_PRD002,2026-07-30,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260731_STR005_PRD002,2026-07-31,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260731_STR005_PRD002,2026-07-31,STR005,PRD002,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260806_STR005_PRD002,2026-08-06,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_SALE_20260809_STR005_PRD002,2026-08-09,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260812_STR005_PRD002,2026-08-12,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_SALE_20260813_STR005_PRD002,2026-08-13,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_SALE_20260816_STR005_PRD002,2026-08-16,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260824_STR005_PRD002,2026-08-24,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260825_STR005_PRD002,2026-08-25,STR005,PRD002,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR005_PRD002,2026-08-26,STR005,PRD002,SALE,-2,Customer Sale Transaction
MOV_SALE_20260827_STR005_PRD002,2026-08-27,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_SALE_20260829_STR005_PRD002,2026-08-29,STR005,PRD002,SALE,-3,Customer Sale Transaction
MOV_SALE_20260903_STR005_PRD002,2026-09-03,STR005,PRD002,SALE,-1,Customer Sale Transaction
MOV_ADJ_20260903_STR005_PRD002,2026-09-03,STR005,PRD002,ADJUSTMENT,-5,Audit Balance Alignment
MOV_INIT_STR005_PRD003,2026-06-06,STR005,PRD003,OPENING,65,Opening Inventory Balance
MOV_SALE_20260606_STR005_PRD003,2026-06-06,STR005,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260612_STR005_PRD003,2026-06-12,STR005,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260618_STR005_PRD003,2026-06-18,STR005,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260619_STR005_PRD003,2026-06-19,STR005,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260630_STR005_PRD003,2026-06-30,STR005,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260701_STR005_PRD003,2026-07-01,STR005,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260702_STR005_PRD003,2026-07-02,STR005,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260703_STR005_PRD003,2026-07-03,STR005,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260706_STR005_PRD003,2026-07-06,STR005,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260711_STR005_PRD003,2026-07-11,STR005,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260716_STR005_PRD003,2026-07-16,STR005,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260719_STR005_PRD003,2026-07-19,STR005,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260722_STR005_PRD003,2026-07-22,STR005,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260726_STR005_PRD003,2026-07-26,STR005,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260727_STR005_PRD003,2026-07-27,STR005,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260728_STR005_PRD003,2026-07-28,STR005,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260730_STR005_PRD003,2026-07-30,STR005,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260806_STR005_PRD003,2026-08-06,STR005,PRD003,SALE,-3,Customer Sale Transaction
